filename,character,content
[cd05-0077][04.39.04-04.40.64].ogg,Ithea,こりゃ一体どういうこと？
[cd05-0078][04.43.50-04.47.10].ogg,Ithea,熱が引いて、少しだけ昔のことを思い出した。
[cd05-0079][04.48.25-04.52.95].ogg,Ithea,あたしはナサニア。ナサニア・ウィル・パーチェム。
[cd05-0080][04.54.39-04.59.74].ogg,Ithea,大陸軍を守るために敵と戦って、ずっと昔に死んだはずの妖精兵。
[cd05-0081][05.01.21-05.04.66].ogg,Ithea,あの女の言うアイセアとかいうのは別人だ。
[cd05-0082][05.07.54-05.10.80].ogg,Ithea,そのあたしがどうして生き延びているのか？
[cd05-0083][05.12.01-05.15.59].ogg,Ithea,あたしの知る妖精倉庫とはまるで違うこの部屋は何なのか？
[cd05-0084][05.17.26-05.23.34].ogg,Ithea,今のあたしの顔と体はどうやらアイセアとかいう子供のものらしい。
[cd05-0085][05.24.80-05.26.77].ogg,Ithea,なんでそんなことになっているのか。
[cd05-0086][05.27.80-05.30.65].ogg,Ithea,そもそもそのアイセア本人は今どこにいるのか。
[cd05-0087][05.31.46-05.32.29].ogg,Ithea,謎だらけだ。
[cd05-0088][05.34.20-05.38.47].ogg,Ithea,手がかりの一つも掴まんことにゃ、おちおち寝てもいられない。
[cd05-0089][05.39.55-05.39.92].ogg,Ithea,お。
[cd05-0090][05.42.78-05.44.28].ogg,Ithea,日記か。
[cd05-0091][05.45.67-05.46.00].ogg,Ithea,お？
[cd05-0092][05.47.33-05.48.09].ogg,Ithea,アイセアの。
[cd05-0093][05.57.80-06.00.80].ogg,Ithea,へえ、こんな子だったんだ。
[cd05-0094][06.01.93-06.04.71].ogg,Ithea,自分の中だけで色々抱え込みがちで。
[cd05-0095][06.06.83-06.08.44].ogg,Ithea,あたしとはだいぶ違うね。
[cd05-0096][06.10.82-06.13.73].ogg,Nephren,アイセア、ネフレンだけど、まだ起きてる？
[cd05-0097][06.14.22-06.15.48].ogg,Ithea,ちょ、ちょっと待て！
[cd05-0098][06.18.58-06.22.12].ogg,Nephren,ナイグラートに頼まれてオートミール持ってきた。
[cd05-0099][06.23.16-06.23.95].ogg,Nephren,取り込み中？
[cd05-0100][06.24.45-06.27.43].ogg,Ithea,いや、別にそういうわけじゃ……
[cd05-0101][06.28.13-06.29.43].ogg,Nephren,日記書いてた？
[cd05-0102][06.30.19-06.34.68].ogg,Ithea,ああ、うん。書いてたっていうか、読んでたっていうか。
[cd05-0103][06.35.07-06.36.11].ogg,Ithea,うふふ
[cd05-0104][06.36.40-06.39.67].ogg,Nephren,後にしなさい。今はちゃんと寝る。食べる。
[cd05-0105][06.40.49-06.42.32].ogg,Nephren,そして元気いなること。
[cd05-0106][06.43.45-06.45.10].ogg,Nephren,ほら、ベッドに戻って。
[cd05-0107][06.46.22-06.46.90].ogg,Ithea,はは
[cd05-0108][06.47.12-06.48.49].ogg,Ithea,仰せの通り。
[cd05-0109][06.51.66-06.52.65].ogg,Nephren,残さず食べる。
[cd05-0110][06.53.32-06.54.24].ogg,Ithea,いただきます。
[cd05-0111][07.00.48-07.02.62].ogg,Nephren,病人専用、特別レシピ。
[cd05-0112][07.03.29-07.04.49].ogg,Nephren,心して食べるべき。
[cd05-0113][07.07.52-07.10.08].ogg,Ithea,なんか甘くて、うまいな。
[cd05-0114][07.10.80-07.11.03].ogg,Nephren,ん？
[cd05-0115][07.11.68-07.14.63].ogg,Ithea,あ、いや、うまいですね。
[cd05-0116][07.15.91-07.16.81].ogg,Nephren,変なアイセア。
[cd05-0117][07.17.23-07.19.16].ogg,Ithea,はははは
[cd05-0118][07.23.40-07.26.48].ogg,Ithea,3日目は学習と演技の日だった。
[cd05-0119][07.27.79-07.29.11].ogg,Ithea,この場所の主である
[cd05-0120][07.29.75-07.32.61].ogg,Ithea,本物のアイセア・マイゼ・バルガリスの日記を読んだ
[cd05-0121][07.33.65-07.36.96].ogg,Ithea,彼女はどうやら、明るくて喧しくて、
[cd05-0122][07.37.86-07.40.89].ogg,Ithea,あまり本心で話さないタイプの子であったらしい。
[cd05-0123][07.46.26-07.50.39].ogg,Tuka,おーっすアイセア！トゥカ姉さんのお見舞いだよ。
[cd05-0124][07.50.79-07.52.20].ogg,Tuka,大人しく寝てるかい？
[cd05-0125][07.52.26-07.52.44].ogg,Ithea,お！
[cd05-0126][07.52.94-07.56.20].ogg,Tuka,おっと、予想よりタフな反応。
[cd05-0127][07.56.84-07.59.46].ogg,Tuka,なんだ、案外元気そうじゃない。
[cd05-0128][07.59.70-08.03.92].ogg,Ithea,え？お、ああ。そう、すかね？
[cd05-0129][08.04.12-08.06.31].ogg,Tuka,だいぶ熱出してるって聞いてたから、
[cd05-0130][08.06.60-08.08.75].ogg,Tuka,結構心配してたんだけどね。
[cd05-0131][08.09.41-08.13.53].ogg,Tuka,ほら、あんたって線が細いし儚い感じだし。
[cd05-0132][08.13.86-08.15.67].ogg,Tuka,体力あんま無さそうだし
[cd05-0133][08.16.05-08.19.61].ogg,Tuka,風邪もヴェネノム熱もズルズル長引きそうだし
[cd05-0134][08.19.82-08.24.22].ogg,Ithea,いやまあ、妖精兵は動けなくなったらそれでお役御免。
[cd05-0135][08.24.53-08.27.16].ogg,Ithea,ですから、熱が出てるくらいのこと。
[cd05-0136][08.27.46-08.29.27].ogg,Ithea,あんまり寝込んでばかりも……
[cd05-0137][08.29.47-08.34.55].ogg,Tuka,こらこら、あんまりそういうこと言うと、ナイグラートが泣くでしょ？
[cd05-0138][08.35.10-08.38.10].ogg,Tuka,あたしたちがこういう生活を送れるようになるまで、
[cd05-0139][08.38.31-08.41.11].ogg,Tuka,あいつがどれだけ頑張ってくれたと思ってんのさ？
[cd05-0140][08.41.61-08.43.40].ogg,Ithea,ナイグラート。
[cd05-0141][08.44.22-08.48.96].ogg,Tuka,曰く、愛情に甘えるのは子供の義務ってことらしいわよ。
[cd05-0142][08.49.76-08.52.31].ogg,Tuka,そこに関しちゃ、あたしも同意見。
[cd05-0143][08.53.25-08.56.93].ogg,Tuka,やっと成体になれたからって、気負ってるのかもしれないけど、
[cd05-0144][08.57.51-09.00.50].ogg,Tuka,あんまり一足飛びに大人になろうとするもんじゃないよ。
[cd05-0145][09.02.03-09.04.13].ogg,Ithea,愛情に甘える、か。
[cd05-0146][09.04.94-09.06.54].ogg,Tuka,お？どうした？
[cd05-0147][09.06.79-09.09.62].ogg,Ithea,ああ、いや。なんでもないっす。
[cd05-0148][09.10.39-09.11.22].ogg,Tuka,ふーん。
[cd05-0149][09.12.13-09.14.03].ogg,Tuka,ま、そんじゃおやすみ。
[cd05-0150][09.18.45-09.21.09].ogg,Ithea,どうにもここの倉庫は調子が狂うね。
[cd05-0151][09.21.68-09.27.43].ogg,Ithea,っと、日記の続きを読む前に、先に何か食いもんでも探してくるか。
[cd05-0152][09.33.01-09.35.61].ogg,Nephren,ほらクトリ、水瓶早く運んで。
[cd05-0153][09.36.05-09.40.07].ogg,Chtholly,ちょ、ちょっと待てネフレン、これ重いんだから。
[cd05-0154][09.40.62-09.42.94].ogg,Chtholly,で、あれ、アイセア？
[cd05-0155][09.43.36-09.43.72].ogg,Ithea,お？
[cd05-0156][09.44.30-09.48.92].ogg,Chtholly,こんなところで何してるの君、まだ体治ってないんでしょ？
[cd05-0157][09.49.17-09.53.71].ogg,Ithea,おっと、小腹が空いたので、ちょっと何か摘み食いを。
[cd05-0158][09.53.71-09.57.03].ogg,Chtholly,もー、そんなの呼んでくれれば誰かが持っていくから。
[cd05-0159][09.57.51-09.59.92].ogg,Chtholly,病人はちゃんと寝てなきゃだめでしょ？
[cd05-0160][10.00.00-10.01.45].ogg,Ithea,いや、それには及ばないっす。
[cd05-0161][10.01.45-10.05.17].ogg,Chtholly,君ももう成体妖精兵なんだから、大人として
[cd05-0162][10.05.59-10.08.66].ogg,Chtholly,ティアットたちに恥ずかしくないようにしなきゃいけないんだからね。
[cd05-0163][10.09.36-10.14.38].ogg,Chtholly,ほら、すぐに何か作ってきてあげるから、君は戻って戻って。
[cd05-0164][10.14.77-10.15.72].ogg,Ithea,クトリは真面目っすね。
[cd05-0165][10.15.91-10.21.19].ogg,Chtholly,違うから。君たちが不真面目なだけ、私、普通だから。
[cd05-0166][10.21.97-10.22.72].ogg,Ithea,ふーん。
[cd05-0167][10.23.90-10.24.41].ogg,Ithea,クトリ。
[cd05-0168][10.24.84-10.26.08].ogg,Chtholly,な、何よ。
[cd05-0169][10.26.50-10.30.65].ogg,Ithea,ああ、いや、いい子だなってちょっと思っただけで。
[cd05-0170][10.31.00-10.35.63].ogg,Chtholly,え、ええ！？な、なによいきなり。
[cd05-0171][10.35.82-10.37.28].ogg,Ithea,心配してくれたんだろう？
[cd05-0172][10.37.91-10.40.97].ogg,Ithea,だから、ここはお言葉に甘えておくよ。
[cd05-0173][10.41.70-10.43.28].ogg,Ithea,置きますよ。
[cd05-0174][10.43.91-10.45.17].ogg,Chtholly,う、うん……
[cd05-0175][10.46.21-10.46.79].ogg,Nephren,アイセア。
[cd05-0176][10.47.33-10.49.87].ogg,Ithea,ん、何っすか、ネフレン？
[cd05-0177][10.50.66-10.51.89].ogg,Nephren,何かあった？
[cd05-0178][10.52.63-10.54.46].ogg,Ithea,ああ、えっと
[cd05-0179][10.55.19-10.55.40].ogg,Nephren,ん？
[cd05-0180][10.56.15-10.58.25].ogg,Ithea,や、別に、何でも
[cd05-0181][10.59.65-10.59.96].ogg,Nephren,そう。
[cd05-0182][11.00.31-11.01.95].ogg,Ithea,んじゃ、あたしはこれで。
[cd05-0183][11.07.05-11.12.77].ogg,Ithea,何かあったかと聞かれりゃ、そりゃこれ以上ないほど大変なことの最中なんだけど。
[cd05-0184][11.13.54-11.20.26].ogg,Ithea,てか本来だったら、すぐに全部管理者に報告すべきなんだろうけどさ。
[cd05-0185][11.23.89-11.26.53].ogg,Ithea,ここはとても心地がいい。
[cd05-0186][11.27.57-11.29.38].ogg,Ithea,元々あたしが生きていた時代
[cd05-0187][11.30.26-11.33.43].ogg,Ithea,レプラカーンにはまともな生活なんて許されていなかった。
[cd05-0188][11.35.03-11.39.53].ogg,Ithea,誰かの愛情にただ甘えるなんてこと、できるはずもなかった。
[cd05-0189][11.41.23-11.43.92].ogg,Ithea,だから、あと少しでいいから。
[cd05-0190][11.44.96-11.46.52].ogg,Ithea,このままこの場所にいたい。
[cd05-0191][11.47.99-11.52.36].ogg,Ithea,もう少しだけ、この借り物の幸せに浸っていたい。
[cd05-0192][11.55.46-11.59.31].ogg,Ithea,あ、にしても、すごい数の日記。
[cd05-0193][11.59.86-12.03.51].ogg,Ithea,これ全部一人で書いたってのかね、噂のアイセアちゃんを。
[cd05-0194][12.04.57-12.05.55].ogg,Ithea,そんでもって、
[cd05-0195][12.07.22-12.10.71].ogg,Ithea,あたしをここに置いて、どこに行っちゃったのかね？
[cd05-0196][12.15.32-12.19.21].ogg,Ithea,4日目、薄々気づき始めていた。
[cd05-0197][12.20.58-12.23.10].ogg,Ithea,あたしがアイセアの姿をしている理由。
[cd05-0198][12.24.23-12.26.49].ogg,Ithea,本物のアイセアがどこにもいない理由。
[cd05-0199][12.27.98-12.31.89].ogg,Ithea,気づき始めていたけれど、気づいていないフリをして。
[cd05-0200][12.32.96-12.34.23].ogg,Ithea,日記を読み進めた。
[cd05-0201][12.37.31-12.37.84].ogg,Ithea,5日目。
[cd05-0202][12.39.33-12.40.64].ogg,Ithea,日記を読み進めた。
[cd05-0203][12.43.59-12.45.79].ogg,Ithea,6日目。7日目。
[cd05-0204][12.47.06-12.48.36].ogg,Ithea,日記を読み進めた。
[cd05-0205][12.49.64-12.51.87].ogg,Ithea,そして、知った。
[cd05-0206][12.55.94-13.00.47].ogg,Ithea,日記の中、本物のアイセアの悲痛な叫びが綴られている。
[cd05-0207][13.02.00-13.03.18].ogg,Ithea,物忘れが増えた。
[cd05-0208][13.04.32-13.06.05].ogg,Ithea,誰か他人の記憶が浮かぶ。
[cd05-0209][13.07.64-13.09.46].ogg,Ithea,自分が薄れてきている気がする。
[cd05-0210][13.10.70-13.11.10].ogg,Ithea,怖い。
[cd05-0211][13.12.41-13.13.33].ogg,Ithea,わけがわからない。
[cd05-0212][13.14.44-13.16.19].ogg,Ithea,なのに誰にも相談できない。
[cd05-0213][13.17.87-13.19.19].ogg,Ithea,誰も信用できない。
[cd05-0214][13.20.12-13.24.65].ogg,Ithea,心の中の誰かが、誰のことも信じてはいけないと訴えかけてくる。
[cd05-0215][13.25.52-13.27.38].ogg,Ithea,あたしが、消える。
[cd05-0216][13.32.26-13.34.94].ogg,Ithea,これが最後のページで。
[cd05-0217][13.36.02-13.39.22].ogg,Ithea,先週の日付。ってことは。
[cd05-0218][13.40.94-13.42.15].ogg,Ithea,やっぱりあれか。
[cd05-0219][13.43.45-13.47.78].ogg,Ithea,この体は元々、本物のアイセアのものだ。
[cd05-0220][13.49.15-13.53.32].ogg,Ithea,そしてそのアイセアを、あたしが消したんだ。
[cd05-0221][13.55.15-13.58.48].ogg,Ithea,この体を奪って、あたしが。
[cd05-0222][14.00.00-14.00.81].ogg,Ithea,殺したんだ。
[cd05-0223][14.03.15-14.07.32].ogg,Chtholly,何の音？て、ちょっとカップ割っちゃったの？
[cd05-0224][14.07.68-14.10.70].ogg,Ithea,ああ……えっと、クトリ。
[cd05-0225][14.10.97-14.14.72].ogg,Chtholly,あちゃー、それトウカのお気に入りだったやつだ。
[cd05-0226][14.15.35-14.17.79].ogg,Chtholly,破片危ないから、君は動かないで。
[cd05-0227][14.18.28-14.19.93].ogg,Ithea,お、うん。
[cd05-0228][14.20.66-14.22.83].ogg,Chtholly,ん、何、この赤いのは？
[cd05-0229][14.23.75-14.27.81].ogg,Chtholly,って、うわ、すごい血！君怪我してるじゃない！
[cd05-0230][14.28.58-14.33.82].ogg,Ithea,お、は、本当だ。カップの破片で切ったんですかね。
[cd05-0231][14.34.19-14.37.69].ogg,Chtholly,医務室で手当てしてきなさいよ、床が汚れるし、
[cd05-0232][14.38.28-14.41.75].ogg,Chtholly,そういうのほっとくとまたナイグラートが悲しい顔するし。
[cd05-0233][14.43.10-14.43.40].ogg,Ithea,ん
[cd05-0234][14.45.21-14.48.33].ogg,Ithea,このまま放っておいたら、死んじゃいますかね？
[cd05-0235][14.48.74-14.50.76].ogg,Chtholly,かもね。だからほら……
[cd05-0236][14.50.78-14.52.36].ogg,Ithea,そのほうがいいのかもね。
[cd05-0237][14.52.87-14.53.06].ogg,Chtholly,え？
[cd05-0238][14.53.66-14.59.00].ogg,Ithea,死んでたはずのあたしが、生きてたはずの子を踏みつけにして今ここにいる。
[cd05-0239][15.00.08-15.01.21].ogg,Ithea,冗談じゃないよ。
[cd05-0240][15.01.87-15.02.51].ogg,Ithea,笑えない。
[cd05-0241][15.03.39-15.05.39].ogg,Ithea,間違いは正さないといけない。
[cd05-0242][15.05.56-15.07.94].ogg,Chtholly,ちょっとアイセア、いきなりどうしたの？
[cd05-0243][15.08.00-15.10.75].ogg,Ithea,この子の心は今更取り戻せないとしたも、
[cd05-0244][15.11.44-15.15.92].ogg,Ithea,せめてあたしがここで消えれば、死んだはずの者がちゃんと死ねば、
[cd05-0245][15.16.68-15.18.78].ogg,Ithea,間違いは半分だけでも取り戻せる。
[cd05-0246][15.19.31-15.20.15].ogg,Chtholly,ちょっとこら！
[cd05-0247][15.20.20-15.20.58].ogg,Ithea,うわ！
[cd05-0248][15.21.09-15.23.57].ogg,Chtholly,いきなり自分の世界で考え込まないで。
[cd05-0249][15.23.94-15.25.84].ogg,Chtholly,人の話聞きなさいってば。
[cd05-0250][15.26.26-15.29.13].ogg,Chtholly,ほらハンカチ。今すぐ血を止めて。
[cd05-0251][15.29.35-15.31.09].ogg,Chtholly,医務室に行く。早く。
[cd05-0252][15.31.31-15.31.84].ogg,Ithea,でも
[cd05-0253][15.31.97-15.32.84].ogg,Chtholly,でもじゃない。
[cd05-0254][15.32.94-15.37.85].ogg,Ithea,でも！ここで手当てして、ほんのちょっと長生きして、それで何になるっていうのさ？
[cd05-0255][15.38.53-15.43.05].ogg,Ithea,本当に生きてるかどうかもよくわからない、ちゃんと死ぬことすらできないとしたら、
[cd05-0256][15.43.55-15.46.52].ogg,Ithea,ちゃんと生きることなんてできるはずもない。
[cd05-0257][15.47.16-15.50.43].ogg,Ithea,あたしらの人生に、何の意味があるんだ。
[cd05-0258][15.51.33-15.53.25].ogg,Chtholly,ええ、何それ
[cd05-0259][15.53.55-15.57.72].ogg,Ithea,少なくとも、あたしにはこの先を生きる権利なんてものはない。
[cd05-0260][15.58.43-16.01.44].ogg,Ithea,ここで朽ちて終わるなら、そっちのほうが……
[cd05-0261][16.01.44-16.04.73].ogg,Chtholly,よくわからないけど、君はここにいるじゃない。
[cd05-0262][16.05.57-16.06.12].ogg,Ithea,ほう？
[cd05-0263][16.06.78-16.10.86].ogg,Chtholly,生きてるとか死んでるとか、よくわからないし、どうでもいい。
[cd05-0264][16.11.58-16.14.43].ogg,Chtholly,でも、君はちゃんとここにいるじゃない。
[cd05-0265][16.15.26-16.18.08].ogg,Chtholly,だから、これからもここにいていいのよ。
[cd05-0266][16.18.75-16.19.19].ogg,Chtholly,たぶん。
[cd05-0267][16.24.20-16.26.52].ogg,Ithea,そう、なんすかね。
[cd05-0268][16.26.89-16.27.25].ogg,Chtholly,ん？
[cd05-0269][16.28.04-16.31.55].ogg,Chtholly,ん。たぶん。そうなんじゃないかな。
[cd05-0270][16.32.16-16.33.55].ogg,Chtholly,よく分かってないけど。
[cd05-0271][16.34.70-16.37.91].ogg,Chtholly,って、アイセア君、なんで泣いてるの？
[cd05-0272][16.38.12-16.43.93].ogg,Chtholly,あわわこら！怪我してる手で涙とか拭いたら大変なことになるでわ……
[cd05-0273][16.43.93-16.46.17].ogg,Chtholly,もう！大変なことになってるし！
[cd05-0274][16.48.13-16.48.71].ogg,Ithea,クトリ。
[cd05-0275][16.48.75-16.51.46].ogg,Chtholly,ハンカチ！新しいハンカチはどこ？
[cd05-0276][16.52.01-16.53.06].ogg,Chtholly,う、何？
[cd05-0277][16.54.81-16.57.38].ogg,Ithea,やっぱあんた、いい子っすね。
[cd05-0278][16.57.86-17.00.68].ogg,Chtholly,え？そ、そうかな。
[cd05-0279][17.01.60-17.04.99].ogg,Chtholly,って、そういう場合じゃなくて。ハンカチ！
[cd05-0280][17.11.36-17.14.64].ogg,Ithea,それから2年ほどの時間が流れて。
[cd05-0281][17.16.84-17.18.21].ogg,Ithea,ははー！
[cd05-0282][17.18.21-17.20.51].ogg,Chtholly,何笑ってるの、アイセア。
[cd05-0283][17.20.72-17.23.61].ogg,Ithea,あ、いや、思い出し笑いっすよ。
[cd05-0284][17.23.93-17.26.94].ogg,Ithea,昔のクトリは可愛かったなー、みたいな。
[cd05-0285][17.26.94-17.27.92].ogg,Chtholly,何よそれ。
[cd05-0286][17.27.92-17.29.14].ogg,Ithea,うははは！
[cd05-0287][17.29.14-17.32.86].ogg,Chtholly,本当、君って何考えてるか分からない。
[cd05-0288][17.33.25-17.34.91].ogg,Nephren,2人とも、私語はそこまで。
[cd05-0289][17.35.38-17.37.33].ogg,Nephren,今は目の前の敵に集中して。
[cd05-0290][17.39.19-17.43.53].ogg,Ithea,うー、今日のまた生きの良さそうなティメレっすね。
[cd05-0291][17.44.49-17.46.21].ogg,Chtholly,強い、かな。
[cd05-0292][17.46.99-17.47.56].ogg,Chtholly,やっぱ。
[cd05-0293][17.47.83-17.52.07].ogg,Ithea,ま、最悪の場合でも、門を開くのはあたしの役目っすよ。
[cd05-0294][17.52.77-17.57.06].ogg,Ithea,あのサイズのティメレなら、あたしとヴァルガリスで十分お釣りが来る。
[cd05-0295][17.58.60-18.02.35].ogg,Ithea,ああ、オッケーオッケー。今のは冗談。
[cd05-0296][18.02.67-18.07.23].ogg,Ithea,本当にはやんないっすから、その怖い目、やめるっすよクトリ。
[cd05-0297][18.07.76-18.08.96].ogg,Ithea,心臓に悪い。
[cd05-0298][18.09.16-18.11.30].ogg,Chtholly,そういう冗談、嫌い。
[cd05-0299][18.12.74-18.16.80].ogg,Ithea,本当、この子はあたしをなかなか消させてくれないね。
[cd05-0300][18.18.43-18.20.36].ogg,Nephren,2人とも、お客様が待ってる。
[cd05-0301][18.20.73-18.22.73].ogg,Ithea,空気読めない獣っすね。
[cd05-0302][18.22.73-18.24.22].ogg,Chtholly,あーもう！
[cd05-0303][18.24.63-18.25.92].ogg,Chtholly,よし、決めた。
[cd05-0304][18.26.36-18.31.10].ogg,Chtholly,なんかもう、心配とか色々全部、これぶっ飛ばしてから考える！
[cd05-0305][18.32.67-18.33.58].ogg,Chtholly,いほうー！
[cd05-0306][18.33.73-18.34.13].ogg,Ithea,ああ
[cd05-0307][18.34.41-18.35.97].ogg,Chtholly,だあああああ！
[cd05-0308][18.36.40-18.39.40].ogg,Ithea,ちょ、ちょっとクトリ、あんまり前に出るもんじゃないっすよ。
[cd05-0309][18.39.58-18.40.14].ogg,Nephren,極端。
[cd05-0310][18.40.19-18.44.41].ogg,Ithea,あーもう、あたしがフォローに入るから。レンはちょっと後ろから援護。
[cd05-0311][18.44.62-18.45.52].ogg,Ithea,よろしくっすよ。
[cd05-0312][18.45.91-18.47.04].ogg,Nephren,ん、了解。
[cd05-0313][18.48.88-18.52.52].ogg,Ithea,本物のアイセアは、幸せになれるはずの子だった。
[cd05-0314][18.54.07-18.56.56].ogg,Ithea,その子をあたしが殺した。
[cd05-0315][18.58.08-19.02.04].ogg,Ithea,あたしには幸せになる資格も、惜しまれる資格もない。
[cd05-0316][19.03.66-19.07.43].ogg,Ithea,けれど、だから。せめて。
[cd05-0317][19.08.75-19.10.75].ogg,Ithea,アイセアが大切にしていた日々を。
[cd05-0318][19.11.88-19.14.49].ogg,Ithea,アイセアが幸せにできたはずの姉妹たちを。
[cd05-0319][19.15.65-19.19.63].ogg,Ithea,あたしが代わりに、この手で守っていこう。
[cd05-0320][19.21.31-19.22.30].ogg,Ithea,そう決めた。
[cd05-0321][19.23.57-19.27.67].ogg,Ithea,さて、今日も今日とお仕事、頑張っていきますかね！
[cd06-0000][00.01.66-00.02.69].ogg,Lillia,はいはーい！
[cd06-0001][00.03.11-00.05.92].ogg,Lillia,というわけで、皆様おはようございます
[cd06-0002][00.06.64-00.09.90].ogg,Lillia,毎度おなじみという体裁でいきなりお送りします
[cd06-0003][00.10.34-00.14.01].ogg,Lillia,『救ってもらっていいですか？ラジオ』のお時間がやって参りました
[cd06-0004][00.14.01-00.15.11].ogg,Suowong,ちょっと待て！
[cd06-0005][00.15.20-00.16.57].ogg,Lillia,今回のお相手はあたし
[cd06-0006][00.16.86-00.19.79].ogg,Lillia,五百年前の地上でセニオリス振り回しながら
[cd06-0007][00.19.99-00.21.86].ogg,Lillia,人類最強勇者とかやってました
[cd06-0008][00.22.17-00.23.60].ogg,Lillia,リーリァ・アスプレイと
[cd06-0009][00.23.72-00.26.76].ogg,Suowong,こいつに引っ張り回されてた貧乏くじパーティーの一名
[cd06-0010][00.27.24-00.29.95].ogg,Suowong,後の大賢者となるスウォン・カンデル
[cd06-0011][00.29.95-00.30.85].ogg,Suowong,でお送りしまー
[cd06-0012][00.31.26-00.32.40].ogg,Suowong,じゃなくて！
[cd06-0013][00.32.65-00.34.25].ogg,Lillia,何をさっきから……
[cd06-0014][00.34.25-00.35.82].ogg,Suowong,いや「何を」じゃないだろ
[cd06-0015][00.36.08-00.37.61].ogg,Suowong,何なんだよこの脚本！
[cd06-0016][00.37.89-00.39.07].ogg,Suowong,ラジオって何だよ！
[cd06-0017][00.39.27-00.41.24].ogg,Suowong,僕たちの知ってていいものじゃないよな？
[cd06-0018][00.41.92-00.44.66].ogg,Suowong,一応曲がりなりにもファンタジーっぽい世界の住人とし
[cd06-0019][00.44.66-00.46.55].ogg,Suowong,喋っていい言葉じゃないよな？
[cd06-0020][00.46.73-00.48.65].ogg,Lillia,うん、何を今更
[cd06-0021][00.49.28-00.51.65].ogg,Lillia,言っとくけどこの特典ドラマシリーズ
[cd06-0022][00.51.94-00.55.43].ogg,Lillia,ここまで半分くらいが世界観完全無視でやってきてんのよ
[cd06-0023][00.55.83-00.57.56].ogg,Lillia,ラジオネタだって二回目だし
[cd06-0024][00.58.00-01.00.17].ogg,Suowong,いや開き直るとこじゃないだろそれ！
[cd06-0025][01.00.29-01.01.35].ogg,Lillia,あ、いいのいいの
[cd06-0026][01.01.65-01.03.62].ogg,Lillia,監督さんにもちゃんと確認したし
[cd06-0027][01.04.09-01.06.14].ogg,Lillia,せっかく番外編最終回なんだし
[cd06-0028][01.06.43-01.08.60].ogg,Lillia,楽屋落ち連打してもいいですか？って
[cd06-0029][01.08.74-01.10.26].ogg,Suowong,メタ発言遠慮ないな！
[cd06-0030][01.10.59-01.12.30].ogg,Suowong,流石に隠せよそういうのは！
[cd06-0031][01.12.55-01.17.24].ogg,Lillia,『いいですよ〜』って、すごく引きつった顔のOKもらった
[cd06-0032][01.17.34-01.18.87].ogg,Suowong,色々ダメじゃないか！
[cd06-0033][01.19.07-01.20.66].ogg,Suowong,遠慮とかしとけよそこは！
[cd06-0034][01.20.87-01.22.89].ogg,Lillia,本編の物悲しい余韻とか
[cd06-0035][01.23.46-01.25.25].ogg,Lillia,そういうの全力でぶち壊したい
[cd06-0036][01.25.66-01.28.20].ogg,Lillia,なぜなら、あたしの出番あまりなかったから！
[cd06-0037][01.28.53-01.28.79].ogg,Lillia,ね！
[cd06-0038][01.29.04-01.30.15].ogg,Suowong,同意求めるなよ
[cd06-0039][01.30.50-01.32.04].ogg,Suowong,どんな返事を期待してるんだよ
[cd06-0040][01.32.17-01.34.10].ogg,Lillia,人生ノリと思いきりが大事
[cd06-0041][01.34.58-01.36.84].ogg,Lillia,半端な固定観念に縛られてるようじゃ
[cd06-0042][01.37.11-01.39.80].ogg,Lillia,激動の終末時代は生き抜けないぜ？
[cd06-0043][01.39.93-01.41.56].ogg,Suowong,いやいやどういう時代だよ
[cd06-0044][01.41.79-01.42.67].ogg,Suowong,おかしいだろ
[cd06-0045][01.42.86-01.44.66].ogg,Suowong,徹頭徹尾何もかもが
[cd06-0046][01.44.84-01.47.26].ogg,Lillia,もう、聞き分け悪いなぁ
[cd06-0047][01.47.95-01.48.71].ogg,Lillia,しょうがない
[cd06-0048][01.49.18-01.51.10].ogg,Lillia,ちょっと、こっち来て
[cd06-0049][01.50.66-01.52.72].ogg,Suowong,おい何だよ、引っ張るなよ
[cd06-0050][01.52.85-01.57.82].ogg,Lillia,音声さんすみません、ちょっとだけマイクオフでお願いします
[cd06-0051][01.58.86-02.00.23].ogg,Suowong,がっ！うっ……
[cd06-0052][02.01.21-02.03.50].ogg,Suowong,暴力……はんたーい……
[cd06-0053][02.04.84-02.09.15].ogg,Lillia,ねへー。さて、スウォンが静かになったところで
[cd06-0054][02.09.66-02.10.94].ogg,Lillia,タイトルコール入りまーす！
[cd06-0055][02.12.86-02.16.95].ogg,Lillia,終末なにしてますか？忙しいですか？救ってもらっていいですか？
[cd06-0056][02.17.43-02.18.49].ogg,Lillia,スペシャルオーディオドラマ
[cd06-0057][02.18.99-02.20.68].ogg,Lillia,『救ってもらっていいですか？』
[cd06-0058][02.28.18-02.31.84].ogg,Lillia,では、早速今日のゲストをお呼びしてみましょう
[cd06-0059][02.32.51-02.36.08].ogg,Lillia,この男がいなければ、話が始まらないし終わらない
[cd06-0060][02.36.44-02.38.14].ogg,Lillia,時を超えても女泣かせ
[cd06-0061][02.38.74-02.41.78].ogg,Lillia,世界で一番罪な男（あたし調べ、カッコ閉じ）
[cd06-0062][02.42.11-02.44.69].ogg,Lillia,五百年後バージョンの、ヴィレムさーん！
[cd06-0063][02.44.94-02.47.47].ogg,Willem,ふごっ、ぐふっ……
